Voltage (V),Current (A)
-0.39999999999995595,-3.470696e-08
-0.5999999999999552,-5.231697e-08
-0.7999999999999545,-6.586745e-08
-0.9999999999999538,-7.93912e-08
-1.199999999999953,-8.904868e-08
-1.3999999999999524,-9.810873e-08
-1.5999999999999517,-1.528402e-07
-1.799999999999951,-1.682736e-07
-1.9999999999999503,-1.824542e-07
-2.1999999999999496,-1.977735e-07
-2.399999999999949,-2.169879e-07
-2.599999999999948,-2.377357e-07
-2.7999999999999474,-2.591537e-07
-2.9999999999999467,-2.83232e-07
-3.199999999999946,-3.079246e-07
-3.3999999999999453,-3.353356e-07
-3.5999999999999446,-3.60902e-07
-3.799999999999944,-3.889466e-07
-3.999999999999943,-4.195903e-07
-4.1999999999999424,-4.488159e-07
-4.399999999999942,-4.821079e-07
-4.599999999999941,-5.190033e-07
-4.79999999999994,-5.586286e-07
-4.99999999999994,-5.96145e-07
-5.199999999999939,-6.334579e-07
-5.399999999999938,-6.742408e-07
-5.5999999999999375,-6.966628e-07
-5.799999999999937,-7.288118e-07
-5.999999999999936,-7.640099e-07
-6.199999999999935,-7.931777e-07
-6.399999999999935,-8.627415e-07
-6.599999999999934,-8.987879e-07
-6.799999999999933,-9.919207e-07
-6.9999999999999325,-1.039245e-06
-7.199999999999932,-1.100562e-06
-7.399999999999931,-1.179737e-06
-7.59999999999993,-1.276941e-06
-7.79999999999993,-1.390818e-06
-7.999999999999929,-1.527883e-06
-8.199999999999928,-1.65415e-06
-8.399999999999928,-1.755484e-06
-8.599999999999927,-1.850462e-06
-8.799999999999926,-1.940487e-06
-8.999999999999925,-2.016007e-06
-9.199999999999925,-2.093469e-06
-9.399999999999924,-2.163079e-06
-9.599999999999923,-2.236643e-06
-9.799999999999923,-2.306504e-06
-9.999999999999922,-2.371957e-06
-10.199999999999921,-2.431924e-06
-10.39999999999992,-2.486811e-06
-10.59999999999992,-2.540778e-06
-10.799999999999919,-2.590396e-06
-10.999999999999918,-2.636885e-06
-11.199999999999918,-2.676591e-06
-11.399999999999917,-2.723954e-06
-11.599999999999916,-2.760822e-06
-11.799999999999915,-2.786775e-06
-11.999999999999915,-2.820607e-06
-12.0,-2.818415e-06
-11.8,-2.781565e-06
-11.600000000000001,-2.748308e-06
-11.400000000000002,-2.711074e-06
-11.200000000000003,-2.676097e-06
-11.000000000000004,-2.646138e-06
-10.800000000000004,-2.618777e-06
-10.600000000000005,-2.583698e-06
-10.400000000000006,-2.551184e-06
-10.200000000000006,-2.51319e-06
-10.000000000000007,-2.481557e-06
-9.800000000000008,-2.448122e-06
-9.600000000000009,-2.410743e-06
-9.40000000000001,-2.370597e-06
-9.20000000000001,-2.332342e-06
-9.00000000000001,-2.294769e-06
-8.800000000000011,-2.256457e-06
-8.600000000000012,-2.212308e-06
-8.400000000000013,-2.170267e-06
-8.200000000000014,-2.121199e-06
-8.000000000000014,-2.081533e-06
-7.800000000000015,-2.037203e-06
-7.600000000000016,-1.994693e-06
-7.400000000000016,-1.950109e-06
-7.200000000000017,-1.905139e-06
-7.000000000000018,-1.860847e-06
-6.8000000000000185,-1.815333e-06
-6.600000000000019,-1.768055e-06
-6.40000000000002,-1.719847e-06
-6.200000000000021,-1.666966e-06
-6.000000000000021,-1.620796e-06
-5.800000000000022,-1.573548e-06
-5.600000000000023,-1.528574e-06
-5.4000000000000234,-1.478835e-06
-5.200000000000024,-1.42601e-06
-5.000000000000025,-1.380135e-06
-4.800000000000026,-1.328334e-06
-4.600000000000026,-1.277961e-06
-4.400000000000027,-1.225453e-06
-4.200000000000028,-1.166878e-06
-4.000000000000028,-1.110918e-06
-3.800000000000029,-1.053741e-06
-3.60000000000003,-9.95142e-07
-3.4000000000000306,-9.360555e-07
-3.2000000000000313,-8.724149e-07
-3.000000000000032,-8.13197e-07
-2.8000000000000327,-7.508887e-07
-2.6000000000000334,-6.828546e-07
-2.400000000000034,-6.163428e-07
-2.200000000000035,-5.510414e-07
-2.0000000000000355,-4.832976e-07
-1.8000000000000362,-4.163155e-07
-1.600000000000037,-3.517229e-07
-1.4000000000000377,-2.875906e-07
-1.2000000000000384,-2.272291e-07
-1.000000000000039,-1.702019e-07
-0.8000000000000398,-1.19635e-07
-0.6000000000000405,-7.563855e-08
-0.4000000000000412,-4.141581e-08
-0.20000000000004192,-1.573042e-08
-4.263256414560601e-14,-3.212054e-12
